imageCategory,imageUrl,publishedDate,quote,vol
童年就该去玩耍&端木雪莹 Sky Duanmu 作品,http://image.wufazhuce.com/FjV-nowuX4UXULLHBhw_r050lsxF,10 Jan 2016,你要等的人，也许并不是和你在人群中谈笑嬉闹，把酒言欢的那一个，而是能在安静的时光里，与你认真分享彼此孤独的人。 by 午歌,1190
少年时代&子源 作品,http://image.wufazhuce.com/Fk25MYp2GQZWQe_v94_SOSTCY62G,6 Jan 2016,回忆都会褪色，平凡不时与我们相遇，但是总会有闪光的时刻让我们变得与众不同，让过去变得有迹可循，我愿意在那些时刻到来之时，放下日复一日和循规蹈矩，让庸常破功，赦免自己的孤独。 by 大将军郭,1186
All the people you'll never know&十指 作品,http://image.wufazhuce.com/Fh3HtOwLmaSztbKaRSWpTDGOrtAz,7 Jan 2016,18岁爱的那个人，爱我爱得那样少的一个人。我不同意，我不甘心，我问了自己一百次“怎么回事”，但我至今仍然觉得这个可恨的人，有一点点迷人。by 乌冬,1187
童年&梁惠王曰 作品,http://image.wufazhuce.com/FiMcKANAbdeyA2o-AtzsGW24qjY4,9 Jan 2016,道路虽然拥挤，却是寂寞的，因为它不是被爱的。 from 《像个孩子》,1189
飞向彼岸&悟空 作品,http://image.wufazhuce.com/Fr-lT1KZyFSuvqKp5QXwMBtLE5VX,4 Jan 2016,我们终其一生，就是要摆脱别人的期待，找到真正的自己。 from 《无声告白》,1184
暮色&李斯本 作品,http://image.wufazhuce.com/FlF7T-_1poIQFIfXk4Ly7ZLjN06i,12 Jan 2016,如果人生丧失欲望，在生活面前几乎等同于束手就擒。by 巴伐利亚酒神,1192
无用的童趣之勾手绳&半童 作品,http://image.wufazhuce.com/Fl_0h9uUTcseotlyuBZn5B_UCFKV,13 Jan 2016,暧昧的美妙在于彼此试探、相互猜忌、想前进又后退了几步，在情意中兜转，但它的坏处是，最后你不是输给了爱不爱，而是败在了狠不狠。 by 苏更生,1193
忏悔&ZT周三哥 作品,http://image.wufazhuce.com/FizVxob-k1FSDLB-G6WmaaWBozHp,16 Jan 2016,过去理解的爱情，不过是相互纠缠撕扯的一次晕头转向。而真正对的那个人，应该有势均力敌的气力，让彼此看到生活的平静与欣喜。by 残小雪,1196
盘山公路&饼干Bingan 作品,http://image.wufazhuce.com/FpwUypV0KknJCRda-rMvtv7E8Vlw,15 Jan 2016,终有一天会出现一个人，让你像流沙，像落雪，那些别人在上面划了又划的痕迹，他轻轻一抹，就平了。 by 陈亚豪,1195
待春的冬日&杜芳 作品,http://image.wufazhuce.com/Fjr9zaQl4a5f78ox476qSY8KR4nw,17 Jan 2016,你讨厌的人我绝不和他做朋友，你说别人坏话我也附和，你分手的男友我见一次打一次。别问为什么。这就是女生之间的友情，我不知道能陪你多久，看你嫁人成家当妈妈。愚笨的我，持之以恒地做这些愚笨的事，为了那句逃课后漫不经心说出“一辈子做朋友”的承诺。by 张晓晗,1197
飞船宇航员&兽桃 作品,http://image.wufazhuce.com/FkGp7nKzV1mlObBbXElsGnyGff4B,11 Jan 2016,今年的我们已与去年不同，我们的爱人亦是如此。如果变化中的我们依旧爱着那个变化中的人，这可真是个令人欣喜的意外。 by 毛姆,1191
回家&悟空 作品,http://image.wufazhuce.com/FvdN1J6mcs8e5bcsmT8yKG25OeHe,14 Jan 2016,一个人吃饭也没有什么不好，不过是空出来一个座，邀请了寂寞。 by 周宏翔,1194
现世安好—dfg&邱丹丹 作品,http://image.wufazhuce.com/FrI0HJi0nofr1kXIv_u7SF0IJXVm,21 Jan 2016,青春期的小姑娘对于爱情幻想的太满，往往因为得到的太寥寥而攒下失望。但是我从未后悔。直到现在我也觉得那些我日复一日写的关于他的日记，牵手时的汗滴，拥抱过后的别离，都是青春给我为数不多的糖。 by 山支,1201
玩球的孩子&陆文鹏 作品,http://image.wufazhuce.com/FhAFFckJoN_Rx5prAX5sVDagYLcc,20 Jan 2016,人要么就是好看，要么就是丑陋，中间不美不丑的，只能说可爱。 from《年轻气盛》,1200
一念&石磊 作品,http://image.wufazhuce.com/FtoMwat9cUMDecguQ0Pu_saLGISx,23 Jan 2016,“爱情”的定义，简单到不能再简单——只要在一起就好。附加的形容词越多，离它的本意就越远。by 灰鸽,1203
耶稣受难处的东正教徒&韩冲 作品,http://image.wufazhuce.com/FjhSfIvwmtOpDgfccJCJ3GM7Rd-t,22 Jan 2016,要进入另一个人的孤独，是不可能的。如果我们真的可以逐渐认识另一个人，即使是很少的程度，也只能到他愿意被了解的程度为止。 by 保罗·奥斯特,1202
漂浮少女王大锤&流浪的斑马兄 作品,http://image.wufazhuce.com/FrqhAW7Ayp79iI_eZ8pWBWmaK5n7,18 Jan 2016,当你不够强大的时候，你想要一个小小的机会，都没有。当你足够牛逼的时候，你的面前有一万个机会，你挡都挡不住。当你足够优秀的时候，你想要的一切都会主动来找你。by 咪蒙,1198
面包和汤和猫咪好天气&VANYA LIANG 作品,http://image.wufazhuce.com/FnKqF6ICUp7BJwtkxPZBwXmPFRrT,19 Jan 2016,时光因为在你眼中流过而显得不再那样面目可憎，因为我从你眼中看到的不是苍老，是自己年轻但有限的生命被人紧紧抓牢。by 郑执,1199
那么遥远&陈村土豆 作品,http://image.wufazhuce.com/Fp6DxQjUTymIvekRaf_kZi6N2fRl,24 Jan 2016,对任何的异地恋来说，也许关怀与温暖鞭长莫及，但是冷漠与疏离却可以翻山越岭而来。 by 金国栋,1204
陪伴&勤奋的刘小朵 作品,http://image.wufazhuce.com/FlnCYsK9zhmA8ZjuFttfuHL9M5q4,31 Jan 2016,飘零做归宿，爱无法解读，有些话不说因为于事无补。 by 傅首尔,1211
蓝&ZT周三哥 作品,http://image.wufazhuce.com/Fl28GRTTwTpbEFZgUR2hSjvFKk2I,25 Jan 2016,你看，浪漫的海绵体生物会交媾，冰冷海湾的生蚝、鳕鱼、水母都分男女，电鳗忍着相互电击的痛接吻。如果可以只徇着荷尔蒙恋爱，我和你一定比现在更快乐。by 木村夏,1205
读&ZT周三哥 作品,http://image.wufazhuce.com/FiygSoWZIh-c6Ob4negEq4c12I2R,30 Jan 2016,如果真有一段可以称之为青春的岁月，我想，那指的并非某段期间的一般状态，而是一段通过青涩内在，在阳光照射下轻飘摇晃、接近透明而无为的时间吧。也是被丢进自我意识泛滥之大海时所遭遇的瞬间陶醉。换句话说，那是一种光荣的贫瘠、伟大的缺席。by 森山大道,1210
加都雨夜&赵谦 作品,http://image.wufazhuce.com/FspeG3OabsaJ_LgiJYizK0XcoJho,27 Jan 2016,明知分离苦，相遇也难挡得住。难在不愿放弃遇见，难在没有勇气道别，这就是人生。by 符嘉超,1207
钢琴师&熊宇 作品,http://image.wufazhuce.com/Fny9zM6eUuhlu6k4dAjTo2BGlb6A,28 Jan 2016,沉默寡言的人，也许是不愿意被粗暴拆开的礼物；复杂难解的心，其实在等待一个耐心打磨钥匙的人。 by 乌冬,1208
店&九个妖 作品,http://image.wufazhuce.com/FpaIyrwpCc7LyOGimW7XLvqeGUmR,26 Jan 2016,当人们说“我爱你”，喜悦的有很多，悲伤的不是没有。世间这两句话，总是那样意味深长：“我爱你”、“好久不见”。 by Letich,1206
月夜&元滚滚 作品,http://image.wufazhuce.com/Fu4dgL0-zDPtQC4bp1tP4qG8jCmW,4 Feb 2016,或许思念和肌肉一样，长久不动就可以缓缓消失在身体里。by 韩今谅,1215
漂流的心&fan 作品,http://image.wufazhuce.com/Fl6eU46OavCkvTIO7MPQBUG4fiki,1 Feb 2016,有时觉得，自己正在经历人生中最幸福的岁月，但只把这种感觉存放在脑海的一个角落里，因为担心，如果总想着自己幸福，就可能失去它。 from 《我脑袋里的怪东西》,1212
姑获鸟&Sheep 作品,http://image.wufazhuce.com/FtwUbdHUxLXrsFgBuoi2lN57HqZn,3 Feb 2016,永远都不要为了目的而忘了初衷。就像给风命名的，不是它要去的方向，而是它来时的方向。 by 夏正正,1214
好时辰&Dune 作品,http://image.wufazhuce.com/Fj0zptgicTnZWNnj2ftfzhAk0hLj,29 Jan 2016,改变是为了更好地陪伴。 by 韩寒,1209
除夕夜&鸟川芥 作品,http://image.wufazhuce.com/FqMJL9ABVW-9kMarwDaDcLB-SUmN,7 Feb 2016,我想知道的是，我们是否真的能够互相懂得。不是包容、不是照看，也不是原谅或宠爱，而是懂得，像解一道数学题那样，经过曲折和明暗去明白一个人的内心。 by 陶立夏,1218
Untitle&JerryZ 作品,http://image.wufazhuce.com/FqZsAyHe96__OrgXGFpe6-px0upH,2 Feb 2016,老了之后才懂得一些最质朴的人生真谛，比如：茫茫人海中，就数讨厌我的人最讨厌。by 咪蒙,1213
小鹿乱撞的一天&美的 作品,http://image.wufazhuce.com/FkICgyx5zcRAY5nCxf1PBVYcAroX,6 Feb 2016,过去、现在、未来的每一天，组成了我们的故事。每一个认真对待的日子，都是美的一天。 by 过去的每一天,1217
世间始终你好&苏阳雪 作品,http://image.wufazhuce.com/FjOMdD_CvegIc0l5DNzFaVN3d8Vj,8 Feb 2016,你不是人，你是天使，遇到你是我这辈子最大的狗屎运。 from 《美人鱼》,1220
熬得夜都冷了&小森xsen 作品,http://image.wufazhuce.com/FipCjNSllc1OO8c-6BC08tgzB5ri,11 Feb 2016,价值混乱，钱就会变成尺度。 by 陈丹青,1223
无题之十一&崔彤 作品,http://image.wufazhuce.com/FmvbZ074JGt5hy57165P3oPVGhbn,8 Feb 2016,长期以来，我一直期望着过上真正的生活，可手头总有做不完的事、不断发生的混乱、毫无头绪的忙碌，后来我才知道，这些就是生活呀。 by 苏更生,1219
浴池前的孩子&胡昊 作品,http://image.wufazhuce.com/FvYryqxVRBBdbiUXYD2DZaCKnbug,12 Feb 2016,多想和你一样臭不要脸，墨镜和表情都挂在脸上，穿什么吃什么玩什么都可以，今天爱他明天恨他也可以。 from《定西》,1224
圣托里尼阳光&阳光photo 作品,http://image.wufazhuce.com/FtLUJnHwGJfa2hb-UvXQnJWMP0T4,5 Feb 2016,当你老了，回顾一生，就会发觉：什么时候出国读书，什么时候决定做第一份职业、何时选定了对象而恋爱、什么时候结婚，其实都是命运的巨变。只是当时站在三岔路口，眼见风云千樯，你作出选择的那一日，在日记上，相当沉闷和平凡，当时还以为是生命中普通的一天。 by 陶杰,1216
我们依然在一起&住在海边的人 作品,http://image.wufazhuce.com/FoKiMBZ8lsHAlpJ7TwShzla1Th39,13 Feb 2016,我们都是一群多么可怜的人，喜欢的人得不到，得到的不珍惜，在一起的怀疑，失去的怀念，怀念的想相见，相见的恨晚，终其一生，都满是遗憾。 by 牛轰轰,1225
睡虞美人&卤猫 作品,http://image.wufazhuce.com/FnaQMcddAUJ8RuplMWHf2OqnZ79x,10 Feb 2016,年轻的时候，我认为我肯定能成为伟大的艺术家，但我现在并不是。我有我的局限性。但是你知道，即便你自身有局限性，只要你尽了全力，只要你不出卖自己，不被不值得的东西收买，你仍然可以过上美好的生活。你不必一生都鞭挞自己，你又不是达芬奇，我也不是。by 伍迪·艾伦,1222
望&虹鹿夜雨 作品,http://image.wufazhuce.com/FlICqeeNsl1LzM_SQay_5qEw86eQ,9 Feb 2016,一无所知的人什么都不爱，一无所能的人什么都不懂。什么都不懂的人是毫无价值的。但是懂得很多的人，却能爱，有见识，有眼光……对一件事了解得越深，爱的程度也越深。如果有人以为，所有的水果都同草莓一起成熟，那他对葡萄就一无所知。from 《爱的艺术》,1221
与你分享&豌豆先生 作品,http://image.wufazhuce.com/Fmp9WJFRAkOKXfRRKkeY8fN5_9l6,14 Feb 2016,失去一个人最伤悲的是，那个人带走了一部分其他人都不认识的你。by 郑执,1226
童话中的喀纳斯&桂林大河 作品,http://image.wufazhuce.com/Fp_xenv2AYR_fQjOxmGZQlFVS9vS,19 Feb 2016,也许孤独是爱的最意味深长的赠品，受此赠礼的人从此学会了爱自己，也学会了理解别的孤独的灵魂和深藏于它们之中的深透的爱。 from 《爱与孤独》,1231
掌心的温度&狼孩儿 作品,http://image.wufazhuce.com/FgN1AKrl_eS6GAHk6RQSJvQyE-hQ,16 Feb 2016,世界上没有什么东西能拿我们怎么样，可是我们自己老是想恢复失去的东西，老想着过去，就会毁了我们自己。 by 玛格丽特·米切尔,1228
Reader&杨云鬯 作品,http://image.wufazhuce.com/FvrgsXVJbx7FkwXdSNqrDgP6_sDZ,15 Feb 2016,在我看来，一个人仿佛是一个包得紧紧的蓓蕾。一个人所读的书或所做的事，在大多数情况下，对他毫无作用。然而，有些事情对一个人来说确实具有一种特殊意义，这些具有特殊意义的事情使得蓓蕾绽开一片花瓣，花瓣一片片接连开放，最后便开成一朵鲜花。by 毛姆,1227
祝福&陶立夏 作品,http://image.wufazhuce.com/Fqrkcsj9BRTMyN_7XEhB7ApN0KBe,18 Feb 2016,你说世界很大，总有展翅的地方，那是游乐场，那里有梦想。我说世界再大，没有你在的地方，不过是寂寞，寂寞的流浪。from 《只怕不够时间看你白头》,1230
动与静&Ground93 作品,http://image.wufazhuce.com/FlB0i9jUBywmeYkqTQdrwWY4YHX_,17 Feb 2016,用可以想到的一切方法都无法取悦一个人，那只能放弃，这就是最好的取悦。 from 《自由》,1229
小鹿知秋&鹿不在Luke 作品,http://image.wufazhuce.com/FrSc-cRxJyDHPj3N0ipbNgAec-Yu,20 Feb 2016,正因为老了。没有更多时间可以挥霍，我才要更珍惜现在，极致专注，爱我所爱，做我所想。因为我深信，最痛苦的事，不是失败，是我本可以。 by 咪蒙,1232
不发一言的美好&linali 作品,http://image.wufazhuce.com/FqZwMkKeX1lxKiqSyBkMwv8IU_cI,22 Feb 2016,信任这种东西有时候挺奇怪的，就是那种你在我背后开了一枪，我依然觉得是枪走了火的感觉。by 暖小团,1234
等待&lost7 作品,http://image.wufazhuce.com/FqX2728lUe0kgtgT-HTloEWNlRoT,27 Feb 2016,时间是让人猝不及防的东西，晴时有风阴有时雨，争不过朝夕，又念着往昔。偷走了青丝却留住一个你。from 《岁月神偷》,1239
离&顾均 作品,http://image.wufazhuce.com/FiqtrE3qZYk9eKFojNnnk8QconE1,23 Feb 2016,没有一点儿疯狂，生活就不值得过。听凭内心呼声的引导吧，为什么要把我们的每一个行动像一块饼似的在理智的煎锅上翻来覆去地煎呢？ by 米兰·昆德拉,1235
On the beach&Li_Hui 作品,http://image.wufazhuce.com/FhmilXmSj6hGX0Bae5jZDJ05QMqT,24 Feb 2016,差一年一个月一天一个时辰都不算一辈子。from 《霸王别姬》,1236
老者与小者的四维空间&Suki潇潇 作品,http://image.wufazhuce.com/Ft2JzJ9m6MxdHcZ5kbocKf46l2HM,21 Feb 2016,好的爱情是不需要刻意创造什么新的东西，而是把古老而久已熟悉的事情一桩桩清晰化，现实化。听到一首老歌不由自主地哼唱起来，干枯了一整个冬天的树枝重新抽出嫩芽，回到久别的故乡，邻居见你都欢喜地喊你的小名。爱是不需要发出请求，它让你原形毕露，做一切该做的事情。 by 吕彦妮,1233
小客厅里的你和我&花芍子 作品,http://image.wufazhuce.com/Ft-14350dOICq4qost9bmPiGWy4d,25 Feb 2016,洗手台上并排着的牙刷，被窝中碰到的脚，不知何时消失掉的冰箱中的布丁，先下楼梯，和在你的后面上楼梯……恋爱总有一天会变成生活，生活会变成喜悦。 from 《最完美的离婚》,1237
Sunday-morning&渡边城 作品,http://image.wufazhuce.com/Fj7F62ssyV7ZOJKHbNGBkXbC8WNc,26 Feb 2016,你是烧烤摊的啤酒，秋凉里的露脐新装，能把头发染成大红色的药水，半夜冰箱里的浓巧克力蛋糕，读了一半通宵才能看完的推理小说。欲罢不能不宜身体健康，是风是雨不是倦鸟归处。 by 刘音希,1238
Winter trip&Kori Song 作品,http://image.wufazhuce.com/Fv09xXpELExkhqXhm4QXsJt2fXja,28 Feb 2016,在这世界上我不想占有任何东西，我知道没有一个人值得我嫉妒。 by 米沃什,1240
远方&桂林大河 作品,http://image.wufazhuce.com/FoYTVcNTTAMsQUZJw5Csa5u8m3xc,2 Mar 2016,有时候我在清晨醒来，我的灵魂甚至还是湿的，远远的，海洋鸣响并且发出回声，这是一个港口，我在这里爱你。 by 聂鲁达,1243
百年孤独&薛小白儿 作品,http://image.wufazhuce.com/FtQx8oLHlfeYMm02u8ekV2UBcB6d,3 Mar 2016,旷日持久不容易，一切物事的美好在于没时间变坏。 by 李碧华,1244
豢养&sunweixin66 作品,http://image.wufazhuce.com/Fm2Oq1mj-npVRK9v6zcfjdvALmyE,4 Mar 2016,总有那么一些时年。怀揣着急切被他人检阅的悲伤和激情，对路途有过分单纯的幻想和过分执拗的回忆。by 七堇年,1245
粉红风景#2&Timothy Wang 作品,http://image.wufazhuce.com/FkvZG5f5BiYBh2RNJZmbaZA9veaF,29 Feb 2016,现在想想，最美妙的时刻不是热恋，而是有人忽然闯进你心里的那一瞬间。仿佛拥有了新的世界，叫人相信所有的剧本都是为你我而写。 by 蒋话,1242
Lost Stars&瑞卡斯Ricas 作品,http://image.wufazhuce.com/Ft9EdRlYSVRkoM8MBoSKOZBSVKof,5 Mar 2016,爱情，其实是一种姿态，就像一个人的时间，你可以用感觉把它拉长，也可以把它缩短。 by 蒋一谈,1246
桨版&皇小小 作品,http://image.wufazhuce.com/FsQmzyVAQ_P4N4B9ckLTyHU2IrSJ,1 Mar 2016,我们似乎总会在某一年，爆发性地长大，爆发性地觉悟，爆发性地知道某个真相，让原本没有什么意义的时间的刻度，成了一道分界线。 from 《老灵魂》,1242
田园生活&摩西奶奶作品,http://image.wufazhuce.com/FmzqSOAYwjp86iFDsfthzJX8AhV5,7 Mar 2016,有时候女人买衣服、买鞋子、买包包，买的就是对自己的幻想。 by 苏更生,1248
错觉&童方 作品,http://image.wufazhuce.com/FmrQhaITso7QQsCJCSQUOhENJA2i,8 Mar 2016,我想爱情里最残忍的部分是，在狂热的时候，觉得可以为他做一切，摘星星射太阳赚大钱跳悬崖，但总有一天，你发现自己并不能。所有嘴上的我爱你，变成了心里的凭什么。by 张晓晗,1249
